primary_key,name
DB08744,Casimiroin
DB08745,4-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-1-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINONE
DB08746,1-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-4-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINE
DB08749,3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE
DB08750,"1-[4-(AMINOMETHYL)BENZOYL]-5'-FLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLIN]-4'-AMINE"
DB08751,"N,N'-DIMETHYL-N-(ACETYL)-N'-(7-NITROBENZ-2-OXA-1,3-DIAZOL-4-YL)ETHYLENEDIAMINE"
DB08752,N-[(1S)-2-[(4-cyano-1-methylpiperidin-4-yl)amino]-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide
DB08755,N-[(1S)-2-{[(1R)-2-(benzyloxy)-1-cyano-1-methylethyl]amino}-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide
DB08756,Y-27632
DB08760,(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic acid
DB08762,O-(((1R)-((N-PHENYLMETHOXYCARBONYL-L-ALANYL)AMINO)ETHYL)HYDROXYPHOSPHONO)-L-BENZYLACETIC ACID
DB08763,[N-(BENZYLOXYCARBONYL)AMINO](4-AMIDINOPHENYL)METHANE-PHOSPHONATE
DB08765,"6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE"
DB08766,Zofenoprilat
DB08768,N(6)-dimethylallyladenine
DB08770,"4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol"
DB08771,"(5R)-2-[(2-Fluorophenyl)amino]-5-isopropyl-1,3-thiazol-4(5H)-one"
DB08772,Zopolrestat
DB08773,2-(4-hydroxyphenyl)benzo[b]thiophen-6-ol
DB08775,Benzoyl-tyrosine-alanine-fluoro-methyl ketone
DB08782,4-(2-AMINOETHYL)BENZENESULFONAMIDE
DB08783,(4-{(2S)-2-[(tert-butoxycarbonyl)amino]-3-methoxy-3-oxopropyl}phenyl)methaneseleninic acid
DB08786,4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine
DB08787,"4-(2,4-dichlorophenyl)-5-phenyldiazenyl-pyrimidin-2-amine"
DB08788,"3,6-DIAMINO-5-CYANO-4-(4-ETHOXYPHENYL)THIENO[2,3-B]PYRIDINE-2-CARBOXAMIDE"
DB08789,"2-AMINO-4-(2,4-DICHLOROPHENYL)-N-ETHYLTHIENO[2,3-D]PYRIMIDINE-6-CARBOXAMIDE"
DB08790,1-PHENYL-1H-PYRAZOLE-4-CARBOXYLIC ACID
DB08791,"1-[(2-NITROPHENYL)SULFONYL]-1H-PYRROLO[3,2-B]PYRIDINE-6-CARBOXAMIDE"
DB08799,Antazoline
DB08800,Chloropyramine
DB08801,Dimetindene
DB08802,Isothipendyl
DB08804,Nandrolone decanoate
DB08805,Metiamide
DB08806,Roxatidine acetate
DB08807,Bopindolol
DB08808,Bupranolol
DB08809,Dichloroacetic acid
DB08810,Cinitapride
DB08811,Tofisopam
DB08813,Nadroparin
DB08814,Triflusal
DB08815,Lurasidone
DB08816,Ticagrelor
DB08818,Hyaluronic acid
DB08819,Tafluprost
DB08820,Ivacaftor
DB08822,Azilsartan medoxomil
DB08827,Lomitapide
DB08828,Vismodegib
DB08835,Spaglumic Acid
DB08836,Temocapril
DB08837,Tetraethylammonium
DB08838,Agmatine
DB08839,Serotonin
DB08846,Ellagic acid
DB08848,Guvacine
DB08855,Leukotriene C4
DB08860,Pitavastatin
DB08862,Cholecystokinin
DB08864,Rilpivirine
DB08865,Crizotinib
DB08867,Ulipristal
DB08868,Fingolimod
DB08869,Tesamorelin
DB08871,Eribulin
DB08872,Gabapentin enacarbil
DB08875,Cabozantinib
DB08877,Ruxolitinib
DB08879,Belimumab
DB08880,Teriflunomide
DB08881,Vemurafenib
DB08882,Linagliptin
DB08883,Perampanel
DB08885,Aflibercept
DB08888,Ocriplasmin
DB08889,Carfilzomib
DB08891,Arbaclofen
DB08892,Arbaclofen Placarbil
DB08893,Mirabegron
DB08894,Peginesatide
DB08895,Tofacitinib
DB08896,Regorafenib
DB08897,Aclidinium
DB08899,Enzalutamide
DB08900,Teduglutide
DB08901,Ponatinib
DB08904,Certolizumab pegol
DB08906,Fluticasone furoate
DB08910,Pomalidomide
DB08911,Trametinib
DB08912,Dabrafenib
DB08915,Aleglitazar
DB08916,Afatinib
DB08918,Levomilnacipran
DB08922,Perospirone
DB08927,Amperozide
DB08931,Riociguat
DB08932,Macitentan
DB08935,Obinutuzumab
DB08936,Chlorcyclizine
DB08949,Inositol nicotinate
DB08950,Indoramin
DB08954,Ifenprodil
DB08960,Hexamethonium
DB08964,Gemeprost
DB08995,Diosmin
DB08996,Dimetacrine
DB09006,Clinofibrate
DB09013,Befunolol
DB09014,Captodiame
DB09016,Butriptyline
DB09017,Brotizolam
DB09018,Bromopride
DB09026,Aliskiren
DB09028,Cytisine
DB09030,Vorapaxar
DB09031,Miltefosine
DB09033,Vedolizumab
DB09036,Siltuximab
DB09039,Eliglustat
DB09043,Albiglutide
DB09045,Dulaglutide
DB09047,Finafloxacin
DB09048,Netupitant
DB09049,Naloxegol
DB09052,Blinatumomab
DB09053,Ibrutinib
DB09054,Idelalisib
DB09059,Atosiban
DB09061,Cannabidiol
DB09063,Ceritinib
DB09064,Ciprofibrate
DB09066,Corifollitropin alfa
DB09068,Vortioxetine
DB09070,Tibolone
DB09071,Tasimelteon
DB09073,Palbociclib
DB09074,Olaparib
DB09075,Edoxaban
DB09076,Umeclidinium
DB09078,Lenvatinib
DB09079,Nintedanib
DB09080,Olodaterol
DB09082,Vilanterol
DB09083,Ivabradine
DB09085,Tetracaine
DB09086,Eugenol
DB09088,Amylocaine
DB09089,Trimebutine
DB09090,Pinaverium
DB09091,Tixocortol
DB09092,Xanthinol
DB09095,Difluocortolone
DB09097,Quinagolide
DB09098,Somatrem
DB09099,Somatostatin
DB09100,"Thyroid, porcine"
DB09103,Ancestim
DB09107,Methoxy polyethylene glycol-epoetin beta
DB09108,Simoctocog alfa
DB09109,Turoctocog alfa
DB09112,Nitrous acid
DB09116,Calcium carbimide
DB09118,Stiripentol
DB09120,Zucapsaicin
DB09121,Aurothioglucose
DB09123,Dienogest
DB09124,Medrogestone
DB09126,Chorionic Gonadotropin (Human)
DB09128,Brexpiprazole
DB09129,Chromic chloride
DB09130,Copper
DB09131,Cupric Chloride
DB09140,Oxygen
DB09141,Protamine sulfate
DB09143,Sonidegib
DB09147,Ferric pyrophosphate
DB09148,Florbetaben (18F)
DB09149,Florbetapir (18F)
DB09151,Flutemetamol (18F)
DB09166,Etizolam
DB09167,Dosulepin
DB09173,Butyrfentanyl
DB09185,Viloxazine
DB09186,Nisoxetine
DB09194,Etoperidone
DB09195,Lorpiprazole
DB09198,Lobeglitazone
DB09201,Ciglitazone
DB09202,Cirazoline
DB09203,Synephrine
DB09204,Arotinolol
DB09205,Moxisylyte
DB09207,AS-8112
DB09209,Pholcodine
DB09211,Limaprost
DB09212,Loxoprofen
DB09213,Dexibuprofen
DB09214,Dexketoprofen
DB09215,Droxicam
DB09216,Tolfenamic acid
DB09217,Firocoxib
DB09220,Nicorandil
DB09221,Polaprezinc
DB09223,Blonanserin
DB09224,Melperone
DB09225,Zotepine
DB09227,Barnidipine
DB09228,Conestat alfa
DB09229,Aranidipine
DB09230,Azelnidipine
DB09231,Benidipine
DB09232,Cilnidipine
DB09235,Efonidipine
DB09236,Lacidipine
DB09237,Levamlodipine
DB09238,Manidipine
DB09239,Niguldipine
DB09241,Methylene blue
DB09242,Moxonidine
DB09244,Pirlindole
DB09245,Toloxatone
DB09256,Tegafur
DB09257,Gimeracil
DB09258,Bemiparin
DB09262,Imidafenacin
DB09265,Lixisenatide
DB09270,Ubidecarenone
DB09272,Eluxadoline
DB09273,Doxofylline
DB09279,Fimasartan
DB09280,Lumacaftor
DB09282,Molsidomine
DB09283,Trapidil
DB09285,Morniflumate
DB09286,Pipamperone
DB09288,Propacetamol
DB09289,Tianeptine
DB09290,Ramosetron
DB09291,Rolapitant
DB09292,Sacubitril
DB09295,Talniflumate
DB09300,Butylscopolamine
DB09301,Chondroitin sulfate
DB09304,Setiptiline
DB09310,Catridecacog
DB09317,"Synthetic Conjugated Estrogens, A"
DB09318,"Synthetic Conjugated Estrogens, B"
DB09327,Tegafur-uracil
DB09329,"Antihemophilic Factor (Recombinant), PEGylated"
DB09330,Osimertinib
DB09332,Kappadione
DB09334,Seractide acetate
DB09336,Technetium Tc-99m nofetumomab merpentan
DB09338,Mersalyl
DB09342,Propoxycaine
DB09345,Pramocaine
DB09351,Levobetaxolol
DB09363,Rauwolfia serpentina root
DB09369,Polyestradiol phosphate
DB09371,Norethynodrel
DB09389,Norgestrel
DB09401,Isosorbide
DB09409,Magnesium acetate tetrahydrate
DB09422,Soybean oil
DB09460,Sodium carbonate
DB09462,Glycerin
DB09472,Sodium sulfate
DB09477,Enalaprilat
DB09481,Magnesium carbonate
DB09488,Acrivastine
DB09517,Sodium ferric gluconate complex
DB09526,Hydroquinone
DB09535,Octocrylene
DB09539,Omega-3-acid ethyl esters
DB09552,Thonzonium
DB09555,Dexchlorpheniramine maleate
DB09559,Necitumumab
DB09564,Insulin degludec
DB09568,Omega-3-carboxylic acids
DB10770,Foreskin fibroblast (neonatal)
DB10772,Foreskin keratinocyte (neonatal)
DB11059,Carboxymethylcellulose
DB11064,Homosalate
DB11071,Phenyl salicylate
DB11079,Trolamine salicylate
DB11081,Aluminum chloride
DB11085,Resorcinol
DB11087,Pyrethrum extract
DB11090,Potassium nitrate
DB11093,Calcium citrate
DB11094,Vitamin D
DB11113,Castor oil
DB11120,Turpentine
DB11124,Racepinephrine
DB11130,Opium
DB11131,Capsicum oleoresin
DB11133,Omega-3 fatty acids
DB11136,Chromium
DB11148,Butamben
DB11156,Pyrantel
DB11157,Anthralin
DB11166,Antithrombin Alfa
DB11181,Homatropine
DB11186,Pentoxyverine
DB11193,Papain
DB11201,Menthyl salicylate
DB11217,Arbutin
DB11219,Enzacamene
DB11221,Dioxybenzone
DB11235,Thonzylamine
DB11254,Hexylresorcinol
DB11273,Dihydroergocornine
DB11274,Dihydro-alpha-ergocryptine
DB11275,Epicriptine
DB11278,DL-Methylephedrine
DB11294,Coccidioides immitis spherule
DB11300,Thrombin
DB11311,Prothrombin
DB11312,Protein C
DB11323,Glycol salicylate
DB11324,Nonivamide
DB11327,Dipyrithione
DB11328,Tetradecyl hydrogen sulfate (ester)
DB11338,Clove oil
DB11345,(S)-camphor
DB11348,Calcium Phosphate
DB11359,Guaiacol
DB11362,Selexipag
DB11363,Alectinib
DB11386,Chlorobutanol
DB11397,Dichlorvos
DB11429,Mibolerone
DB11447,Phenothiazine
DB11477,Xylazine
DB11478,Zeranol
DB11496,2-mercaptobenzothiazole
DB11541,Ractopamine
DB11560,Lesinurad
DB11571,Human thrombin
DB11572,Thrombin alfa
DB11577,Indigotindisulfonic acid
DB11580,Ravulizumab
DB11581,Venetoclax
DB11582,Thiocolchicoside
DB11584,Pipradrol
DB11587,Etafedrine
DB11588,Carbon monoxide
DB11590,Thimerosal
DB11591,Bilastine
DB11598,Antithrombin III human
DB11601,Tuberculin purified protein derivative
DB11605,Myrrh
DB11606,Susoctocog alfa
DB11607,Efmoroctocog alfa
DB11611,Lifitegrast
DB11614,Rupatadine
DB11619,Gestrinone
DB11623,Candoxatrilat
DB11626,Tasonermin
DB11632,Opicapone
DB11633,Isavuconazole
DB11635,Tocofersolan
DB11638,Artenimol
DB11640,Amifampridine
DB11641,Vinflunine
DB11642,Pitolisant
DB11644,Tafamidis
DB11652,Tucatinib
DB11653,Bremelanotide
DB11660,Latanoprostene bunod
DB11672,Curcumin
DB11674,Equol
DB11689,Selumetinib
DB11691,Naldemedine
DB11692,Pavinetant
DB11693,Voclosporin
DB11699,Tropisetron
DB11703,Acalabrutinib
DB11712,Tezacaftor
DB11718,Encorafenib
DB11723,Dutogliptin
DB11726,Encenicline
DB11730,Ribociclib
DB11731,Depatuxizumab mafodotin
DB11732,Lasmiditan
DB11737,Icotinib
DB11738,Rilmenidine
DB11740,MK-1775
DB11745,Otenabant
DB11752,Bryostatin 1
DB11755,Tetrahydrocannabivarin
DB11757,Istradefylline
DB11760,Talazoparib
DB11767,Sarilumab
DB11772,Pilaralisib
DB11781,Tosedostat
DB11791,Capmatinib
DB11793,Niraparib
DB11811,Arhalofenate
DB11817,Baricitinib
DB11823,Esketamine
DB11828,Neratinib
DB11830,Mocetinostat
DB11831,Dinitrochlorobenzene
DB11837,Osilodrostat
DB11842,Angiotensin II
DB11855,Revefenacin
DB11858,Leukotriene D4
DB11859,Brexanolone
DB11901,Apalutamide
DB11915,Valbenazine
DB11921,Deflazacort
DB11937,Kynurenic Acid
DB11949,Vestipitant
DB11952,Duvelisib
DB11963,Dacomitinib
DB11967,Binimetinib
DB11973,Tesevatinib
DB11978,Glasdegib
DB11979,Elagolix
DB11986,Entrectinib
DB11988,Ocrelizumab
DB11994,Diacerein
DB11995,Avatrombopag
DB12001,Abemaciclib
DB12007,Isoflavone
DB12010,Fostamatinib
DB12015,Alpelisib
DB12023,Benralizumab
DB12061,Pardoprunox
DB12093,Tetrahydropalmatine
DB12095,Telotristat ethyl
DB12110,m-Chlorophenylpiperazine
DB12116,Epigallocatechin gallate
DB12119,Gevokizumab
DB12129,Tideglusib
DB12130,Lorlatinib
DB12140,Dilmapimod
DB12141,Gilteritinib
DB12147,Erdafitinib
DB12161,Deutetrabenazine
DB12163,Sarpogrelate
DB12177,Eplivanserin
DB12191,Obatoclax
DB12200,Tivantinib
DB12202,Zalutumumab
DB12228,Telcagepant
DB12248,Tulobuterol
DB12250,Cixutumumab
DB12267,Brigatinib
DB12271,ORE-1001
DB12278,Propiverine
DB12285,Verubecestat
DB12305,Dasotraline
DB12307,Foretinib
DB12319,Benzbromarone
DB12323,Radotinib
DB12328,Cantharidin
DB12332,Rucaparib
DB12334,Milataxel
DB12340,Navitoclax
DB12364,Betrixaban
DB12379,Indirubin
DB12418,Saccharin
DB12436,Vofopitant
DB12442,Alvespimycin
DB12445,Nitroaspirin
DB12450,Propyl Gallate
DB12457,Rimegepant
DB12458,Muscimol
DB12465,Ketanserin
DB12478,Piribedil
DB12483,Copanlisib
DB12500,Fedratinib
DB12518,Raclopride
DB12537,Benzodiazepine
DB12548,Sparsentan
DB12555,Nelotanserin
DB12565,Abexinostat
DB12569,Tonapofylline
DB12579,JNJ-37822681
DB12582,Piperine
DB12598,Nafamostat
DB12610,Ebselen
DB12637,Onapristone
DB12662,Naveglitazar
DB12668,Metenkefalin
DB12670,Rolofylline
DB12688,Moxetumomab Pasudotox
DB12693,Ritanserin
DB12695,Phenethyl Isothiocyanate
DB12698,Ibalizumab
DB12702,Velusetrag
DB12733,Dipraglurant
DB12742,Amuvatinib
DB12747,Tertomotide
DB12783,Benserazide
DB12789,Dinoprost
DB12808,Trifarotene
DB12831,Gabexate
DB12836,Grapiprant
DB12865,Etelcalcetide
DB12872,Vonicog Alfa
DB12874,Quizartinib
DB12890,Dihydrexidine
DB12893,Sacituzumab govitecan
DB12941,Darolutamide
DB12960,INCB-9471
DB12961,Leukotriene B4
DB12965,Silver
DB12978,Pexidartinib
DB13003,Cortivazol
DB13014,Hypericin
DB13025,Tiapride
DB13036,Ramatroban
DB13061,MLN8054
DB13083,Talarozole
DB13133,Von Willebrand Factor Human
DB13139,Levosalbutamol
DB13144,Lenograstim
DB13146,Fluciclovine (18F)
DB13149,Protein S human
DB13150,Coagulation factor VII human
DB13151,Anti-inhibitor coagulant complex
DB13152,Coagulation Factor IX Human
DB13154,Parachlorophenol
DB13155,Esculin
DB13158,Clobetasone
DB13164,Olmutinib
DB13165,Ripasudil
DB13166,Zofenopril
DB13167,Alclofenac
DB13170,Plecanatide
DB13173,Cerliponase alfa
DB13174,Rhein
DB13179,Troleandomycin
DB13191,Phosphocreatine
DB13192,Antihemophilic factor human
DB13200,Lipegfilgrastim
DB13257,Ferrous sulfate anhydrous
DB13269,Dichlorobenzyl alcohol
DB13335,Pinazepam
DB13345,Dihydroergocristine
DB13346,Bufexamac
DB13437,Medazepam
DB13501,Bendazac
DB13503,Tyrothricin
DB13520,Metergoline
DB13581,Rociverine
DB13615,Mifamurtide
DB13643,Loprazolam
DB13720,Diphemanil
DB13729,Camostat
DB13746,Bioallethrin
DB13751,Glycyrrhizic acid
DB13781,Xamoterol
DB13783,Acemetacin
DB13800,Calcium levulinate
DB13837,Doxefazepam
DB13857,Demegestone
DB13867,Fluticasone
DB13869,2-Methoxy-6-{(E)-[(4-methylphenyl)imino]methyl}phenol
DB13872,Lormetazepam
DB13873,Fenofibric acid
DB13874,Enasidenib
DB13875,Harmaline
DB13876,Brofaromine
DB13877,Iniparib
DB13884,Albutrepenonacog alfa
DB13908,Amylmetacresol
DB13919,Candesartan
DB13923,Emicizumab
DB13925,Dotatate gallium Ga-68
DB13926,Cenegermin
DB13928,Semaglutide
DB13929,Relcovaptan
DB13930,Ulixertinib
DB13931,Netarsudil
DB13933,Nonacog beta pegol
DB13934,Ligandrol
DB13940,"2,5-Dimethoxy-4-ethylthioamphetamine"
DB13943,Testosterone cypionate
DB13944,Testosterone enanthate
DB13946,Testosterone undecanoate
DB13948,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine"
DB13949,Ferric cation
DB13951,Stanolone acetate
DB13952,Estradiol acetate
DB13953,Estradiol benzoate
DB13954,Estradiol cypionate
DB13955,Estradiol dienanthate
DB13956,Estradiol valerate
DB13961,Fish oil
DB13967,Patent Blue
DB13978,Selisistat
DB13983,"5,7,2'-trihydroxy-6,8-dimethoxyflavone"
DB13985,Lutetium Lu 177 dotatate
DB13988,SB-269970
DB13994,AZD-7325
DB13995,Ferric pyrophosphate citrate
DB13996,Magnesium acetate
DB13998,Lonoctocog alfa
DB13999,Moroctocog alfa
DB14001,alpha-Tocopherol succinate
DB14002,D-alpha-Tocopherol acetate
DB14006,Choline salicylate
DB14009,Medical Cannabis
DB14010,"5-methoxy-N,N-dimethyltryptamine"
DB14011,Nabiximols
DB14019,Fosnetupitant
DB14028,Nordazepam
DB14034,Darglitazone
DB14039,Erenumab
DB14040,Eptinezumab
DB14041,Fremanezumab
DB14042,Galcanezumab
DB14050,Cannabidivarin
DB14061,Hycanthone
DB14062,Concanamycin A
DB14063,Dexverapamil
DB14064,Emopamil
DB14065,Lomerizine
DB14066,Tetrandrine
DB14067,Dofequidar
DB14068,Dexniguldipine
DB14069,ONT-093
DB14070,HM-30181
DB14071,Desmethylsertraline
DB14072,Reversin 121
DB14132,8-chlorotheophylline
DB14146,Loxicodegol
DB14185,Aripiprazole lauroxil
DB14481,Calcium phosphate dihydrate
DB14487,Zinc acetate
DB14488,Ferrous gluconate
DB14489,Ferrous succinate
DB14490,Ferrous ascorbate
DB14491,Ferrous fumarate
DB14498,Potassium acetate
DB14499,Potassium sulfate
DB14500,Potassium
DB14501,Ferrous glycine sulfate
DB14507,Lithium citrate
DB14508,Lithium succinate
DB14509,Lithium carbonate
DB14512,Mometasone furoate
DB14514,Magnesium levulinate
DB14515,Magnesium lactate
DB14517,Aluminium phosphate
DB14518,Aluminum acetate
DB14520,Tetraferric tricitrate decahydrate
DB14526,Chromic citrate
DB14527,Chromic nitrate
DB14528,Chromium gluconate
DB14529,Chromium nicotinate
DB14530,Chromous sulfate
DB14533,Zinc chloride
DB14538,Hydrocortisone aceponate
DB14539,Hydrocortisone acetate
DB14540,Hydrocortisone butyrate
DB14541,Hydrocortisone cypionate
DB14542,Hydrocortisone phosphate
DB14543,Hydrocortisone probutate
DB14544,Hydrocortisone valerate
DB14548,"Zinc sulfate, unspecified form"
DB14562,Andexanet alfa
DB14568,Ivosidenib
DB14583,Segesterone acetate
DB14596,Loteprednol etabonate
DB14597,Lanadelumab
DB14631,Prednisolone phosphate
DB14635,Curcumin sulfate
DB14639,Boldenone undecylenate
DB14641,Estriol tripropionate
DB14642,Lypressin
DB14649,Dexamethasone acetate
DB14669,Betamethasone phosphate
DB14672,Oxazepam acetate
DB14700,Damoctocog alfa pegol
DB14715,Cinazepam
DB14719,Bentazepam
DB14723,Larotrectinib
DB14724,Emapalumab
DB14731,Tagraxofusp
DB14738,Turoctocog alfa pegol
DB14740,Hyaluronidase
DB14751,Mecasermin rinfabate
DB14754,Solriamfetol
DB14783,Diroximel fumarate
DB14840,Ripretinib
DB14864,Brolucizumab
DB14914,Flortaucipir F-18
DB14962,Trastuzumab deruxtecan
DB14975,Voxelotor
DB14999,Human interferon beta
DB15035,Zanubrutinib
DB15091,Upadacitinib
DB15102,Pemigatinib
DB15233,Avapritinib
DB15271,Crizanlizumab
DB15328,Ubrogepant
DB15444,Elexacaftor
DB15488,Echinacoside
DB15489,Mexazolam
DB15493,Cambinol
DB15494,Edotreotide gallium Ga-68
DB15498,BOS172722
DB15534,Colchiceine
DB15565,Cilazaprilat
DB15566,Prednisolone acetate
DB15598,Ferric maltol
DB15599,MIV-711
DB15617,Ferric derisomaltose
DB15643,N-(2-Aminoethyl)-1-aziridineethanamine
DB15647,Ketodarolutamide
DB15665,SEP-363856
DB15685,Selpercatinib
DB15688,Vazegepant
DB15690,Fluoroestradiol F-18
,
DB04985,Tigapotide
DB04991,XL784
DB04998,AGRO100
DB05289,Tarenflurbil
DB05085,TM30339
DB05015,Belinostat
DB06603,Panobinostat
DB05018,Migalastat
DB05033,INCB7839
DB05038,Anatibant
DB06549,Labradimil
DB05078,AER001
DB12159,Dupilumab
DB05084,Abaloparatide
DB05829,Parathyroid hormone
DB06285,Teriparatide
DB05096,LY2140023
DB05097,Labetuzumab
DB05098,Leptin
DB09046,Metreleptin
DB05119,Rilapladib
DB05121,1D09C3
DB05130,INCB3284
DB05159,CCX915
DB12520,Plozalizumab
DB05139,CR002
DB05149,XL844
DB06852,CHIR-124
DB06876,"N-{5-[4-(4-METHYLPIPERAZIN-1-YL)PHENYL]-1H-PYRROLO[2,3-B]PYRIDIN-3-YL}NICOTINAMIDE"
DB07025,3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)QUINOLIN-2(1H)-ONE
DB07034,"2,2'-{[9-(HYDROXYIMINO)-9H-FLUORENE-2,7-DIYL]BIS(OXY)}DIACETIC ACID"
DB07037,(2S)-1-AMINO-3-[(5-NITROQUINOLIN-8-YL)AMINO]PROPAN-2-OL
DB07038,2-(cyclohexylamino)benzoic acid
DB07075,3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)-1H-INDAZOLE-6-CARBONITRILE
DB07078,"(3Z)-6-(4-HYDROXY-3-METHOXYPHENYL)-3-(1H-PYRROL-2-YLMETHYLENE)-1,3-DIHYDRO-2H-INDOL-2-ONE"
DB07158,"5-ETHYL-3-METHYL-1,5-DIHYDRO-4H-PYRAZOLO[4,3-C]QUINOLIN-4-ONE"
DB07213,"(5-{3-[5-(PIPERIDIN-1-YLMETHYL)-1H-INDOL-2-YL]-1H-INDAZOL-6-YL}-2H-1,2,3-TRIAZOL-4-YL)METHANOL"
DB07228,1-(5-CHLORO-2-METHOXYPHENYL)-3-{6-[2-(DIMETHYLAMINO)-1-METHYLETHOXY]PYRAZIN-2-YL}UREA
DB07243,"(3-ENDO)-8-METHYL-8-AZABICYCLO[3.2.1]OCT-3-YL 1H-PYRROLO[2,3-B]PYRIDINE-3-CARBOXYLATE"
DB07311,"18-CHLORO-11,12,13,14-TETRAHYDRO-1H,10H-8,4-(AZENO)-9,15,1,3,6-BENZODIOXATRIAZACYCLOHEPTADECIN-2-ONE"
DB07314,"1-(5-CHLORO-2,4-DIMETHOXYPHENYL)-3-(5-CYANOPYRAZIN-2-YL)UREA"
DB07320,"4-(6-{[(4-METHYLCYCLOHEXYL)AMINO]METHYL}-1,4-DIHYDROINDENO[1,2-C]PYRAZOL-3-YL)BENZOIC ACID"
DB07336,4-[3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOL-6-YL]-2-METHOXYPHENOL
DB07647,"(2R)-1-[(5,6-DIPHENYL-7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)AMINO]PROPAN-2-OL"
DB07648,"(2R)-3-{[(4Z)-5,6-DIPHENYL-6,7-DIHYDRO-4H-PYRROLO[2,3-D]PYRIMIDIN-4-YLIDENE]AMINO}PROPANE-1,2-DIOL"
DB07653,"N-(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)GLYCINE"
DB07654,"(5,6-DIPHENYL-FURO[2,3-D]PYRIMIDIN-4-YLAMINO)-ACETIC"
DB07655,"3-AMINO-3-BENZYL-[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE"
DB07959,3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOLE
DB08392,"2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL"
DB08393,"2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL"
DB08683,"REL-(9R,12S)-9,10,11,12-TETRAHYDRO-9,12-EPOXY-1H-DIINDOLO[1,2,3-FG:3',2',1'-KL]PYRROLO[3,4-I][1,6]BENZODIAZOCINE-1,3(2H)-DIONE"
DB08774,"1-[(2S)-4-(5-phenyl-1H-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine"
DB08776,"N-(4-OXO-5,6,7,8-TETRAHYDRO-4H-[1,3]THIAZOLO[5,4-C]AZEPIN-2-YL)ACETAMIDE"
DB08777,"5,6,7,8-TETRAHYDRO[1]BENZOTHIENO[2,3-D]PYRIMIDIN-4(3H)-ONE"
DB08778,"[4-amino-2-(tert-butylamino)-1,3-thiazol-5-yl](phenyl)methanone"
DB08779,2-(methylsulfanyl)-5-(thiophen-2-ylmethyl)-1H-imidazol-4-ol
DB08780,6-MORPHOLIN-4-YL-9H-PURINE
DB08781,"1-[(2S)-4-(5-BROMO-1H-PYRAZOLO[3,4-B]PYRIDIN-4-YL)MORPHOLIN-2-YL]METHANAMINE"
DB05164,CMLVAX100
DB05166,APD668
DB05171,E-2012
DB05209,Rozrolimupab
DB11597,Human Rho(D) immune globulin
DB05217,GMX1777
DB12731,Daporinad
DB05259,Glatiramer
DB05265,Ecabet
DB05305,Cintredekin Besudotox
DB11914,Lebrikizumab
DB05319,Oportuzumab monatox
DB05831,ING-1
DB11075,Hypromellose
DB05332,Romiplostim
DB05930,SB-559448
DB06210,Eltrombopag
DB06534,Thrombopoietin
DB13125,Lusutrombopag
DB05337,SOT-107
DB05364,ROX-888
DB05382,Iodine
DB09418,Potassium perchlorate
DB05389,Tetrachlorodecaoxide
DB05398,C31G
DB05407,TBC-3711
DB05429,CAT-213
DB05484,MDX-018
DB05446,LJP 1082
DB11834,Guselkumab
DB05532,BMS-488043
DB05793,PRO-542
DB05676,Apremilast
DB14004,Tildrakizumab
DB14762,Risankizumab
DB05712,AZD-9684
DB13893,Crotalus adamanteus antivenin
DB13894,Agkistrodon piscivorus antivenin
DB05771,LLL-3348
DB05786,Irofulven
DB05867,99mTc-14 F7 Mab
DB05895,HGS-TR2J
DB06599,Lexatumumab
DB05915,MYO-029
DB05916,CT-011
DB09035,Nivolumab
DB09037,Pembrolizumab
DB14707,Cemiplimab
DB05934,CTCE-0214
DB05945,MDX-1303
